id,sentence,file_name,location,label,negative,positive,neutral,parts_of_speech
584,And I know that the vast majority of people in this country desperately want to change this.,doc4.txt,64,neg,0.5331429018629377,0.4668570981370623,0.02404203454525709,"[[""And"", ""CC""], [""I"", ""PRP""], [""know"", ""VBP""], [""vast"", ""JJ""], [""majority"", ""NN""], [""people"", ""NNS""], [""country"", ""NN""], [""desperately"", ""RB""], [""want"", ""JJ""], [""change"", ""NN""], [""."", "".""]]"
585,"It is painfully obvious that corruption stifles development - it siphons off scarce resources that could improve infrastructure, bolster education systems, and strengthen public health.",doc4.txt,65,neutral,0.6280857104955191,0.3719142895044809,0.5023442418788696,"[[""It"", ""PRP""], [""painfully"", ""RB""], [""obvious"", ""JJ""], [""corruption"", ""NN""], [""stifles"", ""NNS""], [""development"", ""NN""], [""-"", "":""], [""siphons"", ""NNS""], [""scarce"", ""JJ""], [""resources"", ""NNS""], [""could"", ""MD""], [""improve"", ""VB""], [""infrastructure"", ""NN""], ["","", "",""], [""bolster"", ""JJ""], [""education"", ""NN""], [""systems"", ""NNS""], ["","", "",""], [""strengthen"", ""JJ""], [""public"", ""JJ""], [""health"", ""NN""], [""."", "".""]]"
586,It stacks the deck so high against entrepreneurs that they cannot get their job-creating ideas off the ground.,doc4.txt,66,neutral,0.5088664298866754,0.4911335701133246,0.8064680321560936,"[[""It"", ""PRP""], [""stacks"", ""VBZ""], [""deck"", ""RB""], [""high"", ""JJ""], [""entrepreneurs"", ""NNS""], [""get"", ""VBP""], [""job-creating"", ""JJ""], [""ideas"", ""NNS""], [""ground"", ""NN""], [""."", "".""]]"
587,"In fact, one recent survey showed that corruption in Kenya costs local firms 6% of their revenues, the difference between good-paying jobs in Kenya or somewhere else.",doc4.txt,67,neutral,0.4244238517180182,0.5755761482819818,0.7122255468548109,"[[""In"", ""IN""], [""fact"", ""NN""], ["","", "",""], [""one"", ""CD""], [""recent"", ""JJ""], [""survey"", ""NN""], [""showed"", ""VBD""], [""corruption"", ""NN""], [""Kenya"", ""NNP""], [""costs"", ""VBZ""], [""local"", ""JJ""], [""firms"", ""NNS""], [""6"", ""CD""], [""%"", ""NN""], [""revenues"", ""NNS""], ["","", "",""], [""difference"", ""NN""], [""good-paying"", ""NN""], [""jobs"", ""NNS""], [""Kenya"", ""NNP""], [""somewhere"", ""RB""], [""else"", ""RB""], [""."", "".""]]"
588,"And corruption also erodes the state from the inside out, sickening the justice system until there is no justice to be found, poisoning the police forces until their presence becomes a source of insecurity rather than comfort.",doc4.txt,68,neutral,0.6747244485146421,0.3252755514853581,0.6659972483960169,"[[""And"", ""CC""], [""corruption"", ""NN""], [""also"", ""RB""], [""erodes"", ""VBZ""], [""state"", ""NN""], [""inside"", ""NN""], ["","", "",""], [""sickening"", ""VBG""], [""justice"", ""NN""], [""system"", ""NN""], [""justice"", ""NN""], [""found"", ""VBD""], ["","", "",""], [""poisoning"", ""VBG""], [""police"", ""NN""], [""forces"", ""NNS""], [""presence"", ""NN""], [""becomes"", ""VBZ""], [""source"", ""NN""], [""insecurity"", ""NN""], [""rather"", ""RB""], [""comfort"", ""NN""], [""."", "".""]]"
589,Corruption has a way of magnifying the very worst twists of fate.,doc4.txt,69,neg,0.5111224196331038,0.4888775803668962,0.3800849729061023,"[[""Corruption"", ""NNP""], [""way"", ""NN""], [""magnifying"", ""VBG""], [""worst"", ""JJS""], [""twists"", ""NNS""], [""fate"", ""VBP""], [""."", "".""]]"
590,It makes it impossible to respond effectively to crises -- whether it's the HIV/AIDS pandemic or malaria or crippling drought.,doc4.txt,70,neg,0.6355633753626431,0.3644366246373571,0.008496976674609828,"[[""It"", ""PRP""], [""makes"", ""VBZ""], [""impossible"", ""JJ""], [""respond"", ""NN""], [""effectively"", ""RB""], [""crises"", ""VBZ""], [""--"", "":""], [""whether"", ""IN""], [""'s"", ""POS""], [""HIV/AIDS"", ""NNP""], [""pandemic"", ""NN""], [""malaria"", ""NN""], [""crippling"", ""VBG""], [""drought"", ""NN""], [""."", "".""]]"
591,What's worse - corruption can also provide opportunities for those who would harness the fear and hatred of others to their agenda and ambitions.,doc4.txt,71,pos,0.4662505725863068,0.5337494274136932,0.38252759004857984,"[[""What"", ""WP""], [""'s"", ""VBZ""], [""worse"", ""JJR""], [""-"", "":""], [""corruption"", ""NN""], [""also"", ""RB""], [""provide"", ""JJ""], [""opportunities"", ""NNS""], [""would"", ""MD""], [""harness"", ""VB""], [""fear"", ""NN""], [""hatred"", ""VBN""], [""others"", ""NNS""], [""agenda"", ""VBP""], [""ambitions"", ""NNS""], [""."", "".""]]"
592,"It can shield a war criminal - even one like Felicien Kabuga, suspected of helping to finance and orchestrate the Rwandan genocide - by allowing him to purchase safe haven for a time and robbing all humanity of the opportunity to bring the criminal to justice.",doc4.txt,72,neutral,0.2906527528111593,0.7093472471888407,0.7812849825323044,"[[""It"", ""PRP""], [""shield"", ""VBD""], [""war"", ""NN""], [""criminal"", ""JJ""], [""-"", "":""], [""even"", ""RB""], [""one"", ""CD""], [""like"", ""IN""], [""Felicien"", ""NNP""], [""Kabuga"", ""NNP""], ["","", "",""], [""suspected"", ""VBD""], [""helping"", ""VBG""], [""finance"", ""NN""], [""orchestrate"", ""NN""], [""Rwandan"", ""NNP""], [""genocide"", ""NN""], [""-"", "":""], [""allowing"", ""VBG""], [""purchase"", ""NN""], [""safe"", ""JJ""], [""time"", ""NN""], [""robbing"", ""VBG""], [""humanity"", ""NN""], [""opportunity"", ""NN""], [""bring"", ""VBP""], [""criminal"", ""JJ""], [""justice"", ""NN""], [""."", "".""]]"
593,"Terrorist attacks - like those that have shed Kenyan blood and struck at the heart of the Kenyan economy - are facilitated by customs and border officers who can be paid off, by police forces so crippled by corruption that they do not protect the personal safety of Kenyans walking the streets of Nairobi, and by forged documents that are easy to find in a climate where graft and fraud thrive.",doc4.txt,73,neutral,0.3023781838755164,0.6976218161244836,0.7938577218366231,"[[""Terrorist"", ""NN""], [""attacks"", ""NNS""], [""-"", "":""], [""like"", ""IN""], [""shed"", ""VBN""], [""Kenyan"", ""NNP""], [""blood"", ""NN""], [""struck"", ""VBD""], [""heart"", ""NN""], [""Kenyan"", ""NNP""], [""economy"", ""NN""], [""-"", "":""], [""facilitated"", ""VBN""], [""customs"", ""NNS""], [""border"", ""NN""], [""officers"", ""NNS""], [""paid"", ""VBD""], ["","", "",""], [""police"", ""NN""], [""forces"", ""NNS""], [""crippled"", ""VBN""], [""corruption"", ""NN""], [""protect"", ""VBP""], [""personal"", ""JJ""], [""safety"", ""NN""], [""Kenyans"", ""NNP""], [""walking"", ""VBG""], [""streets"", ""NNS""], [""Nairobi"", ""NNP""], ["","", "",""], [""forged"", ""VBD""], [""documents"", ""NNS""], [""easy"", ""JJ""], [""find"", ""VBP""], [""climate"", ""JJ""], [""graft"", ""NN""], [""fraud"", ""NN""], [""thrive"", ""NN""], [""."", "".""]]"
594,"Some of the worst actors on the international stage can also take advantage of the collective exhaustion and outrage that people feel with official corruption, as we've seen with Islamic extremists who promise purification, but deliver totalitarianism.",doc4.txt,74,neg,0.6765196590744735,0.3234803409255265,0.217226161610508,"[[""Some"", ""DT""], [""worst"", ""JJS""], [""actors"", ""NNS""], [""international"", ""JJ""], [""stage"", ""NN""], [""also"", ""RB""], [""take"", ""VBP""], [""advantage"", ""NN""], [""collective"", ""JJ""], [""exhaustion"", ""NN""], [""outrage"", ""NN""], [""people"", ""NNS""], [""feel"", ""VBP""], [""official"", ""JJ""], [""corruption"", ""NN""], ["","", "",""], [""'ve"", ""VBP""], [""seen"", ""VBN""], [""Islamic"", ""NNP""], [""extremists"", ""NNS""], [""promise"", ""VBP""], [""purification"", ""NN""], ["","", "",""], [""deliver"", ""VB""], [""totalitarianism"", ""NN""], [""."", "".""]]"
595,"Endemic corruption opens the door to this kind of movement, and in its wake comes a new set of distortions and betrayals of public trust.",doc4.txt,75,neutral,0.4840074897269912,0.5159925102730089,0.6248172567872761,"[[""Endemic"", ""JJ""], [""corruption"", ""NN""], [""opens"", ""VBZ""], [""door"", ""JJ""], [""kind"", ""NN""], [""movement"", ""NN""], ["","", "",""], [""wake"", ""VB""], [""comes"", ""VBZ""], [""new"", ""JJ""], [""set"", ""VBN""], [""distortions"", ""NNS""], [""betrayals"", ""NNS""], [""public"", ""JJ""], [""trust"", ""NN""], [""."", "".""]]"
596,"In the end, if the people cannot trust their government to do the job for which it exists - to protect them and to promote their common welfare - all else is lost.",doc4.txt,76,neutral,0.4746250423194602,0.5253749576805398,0.8243722824213551,"[[""In"", ""IN""], [""end"", ""NN""], ["","", "",""], [""people"", ""NNS""], [""trust"", ""VBP""], [""government"", ""NN""], [""job"", ""NN""], [""exists"", ""VBZ""], [""-"", "":""], [""protect"", ""JJ""], [""promote"", ""NN""], [""common"", ""JJ""], [""welfare"", ""NN""], [""-"", "":""], [""else"", ""RB""], [""lost"", ""VBN""], [""."", "".""]]"
597,And this is why the struggle against corruption is one of the great struggles of our time.,doc4.txt,77,pos,0.19443024642128648,0.8055697535787135,0.4856204657270196,"[[""And"", ""CC""], [""struggle"", ""NN""], [""corruption"", ""NN""], [""one"", ""CD""], [""great"", ""JJ""], [""struggles"", ""JJ""], [""time"", ""NN""], [""."", "".""]]"
598,The good news is that there are already signs of progress here.,doc4.txt,78,neg,0.5656970839996471,0.4343029160003529,0.14257222066091665,"[[""The"", ""DT""], [""good"", ""JJ""], [""news"", ""NN""], [""already"", ""RB""], [""signs"", ""NNS""], [""progress"", ""NN""], [""."", "".""]]"
599,Willingness to report corruption is increasingly significantly in Kenya.,doc4.txt,79,neutral,0.4713857362175241,0.5286142637824759,0.5949816902105537,"[[""Willingness"", ""NNP""], [""report"", ""NN""], [""corruption"", ""NN""], [""increasingly"", ""RB""], [""significantly"", ""RB""], [""Kenya"", ""NNP""], [""."", "".""]]"
600,"The Kenyan media has been courageous in uncovering and reporting on some of the most blatant abuses of the system, and there has been a growing recognition among people and politicians that this is a critical issue.",doc4.txt,80,neutral,0.3597052447790102,0.6402947552209898,0.6697024517982514,"[[""The"", ""DT""], [""Kenyan"", ""NNP""], [""media"", ""NNS""], [""courageous"", ""JJ""], [""uncovering"", ""VBG""], [""reporting"", ""NN""], [""blatant"", ""NN""], [""abuses"", ""VBZ""], [""system"", ""NN""], ["","", "",""], [""growing"", ""VBG""], [""recognition"", ""NN""], [""among"", ""IN""], [""people"", ""NNS""], [""politicians"", ""NNS""], [""critical"", ""JJ""], [""issue"", ""NN""], [""."", "".""]]"
601,"Among other things, this recognition resulted in the coalition that came to power in the December elections of 2002.",doc4.txt,81,neutral,0.5534845567510027,0.4465154432489973,0.8357792518074884,"[[""Among"", ""IN""], [""things"", ""NNS""], ["","", "",""], [""recognition"", ""NN""], [""resulted"", ""VBD""], [""coalition"", ""NN""], [""came"", ""VBD""], [""power"", ""NN""], [""December"", ""NNP""], [""elections"", ""NNS""], [""2002"", ""CD""], [""."", "".""]]"
602,"This coalition succeeded by promising change, and their early gestures - the dismissal of the shaky judges, the renewed vigor of the investigation into the Goldenberg scandal, the calls for real disclosure of elected officials' personal wealth - were all promising.",doc4.txt,82,neutral,0.3314344154035884,0.6685655845964116,0.837553559751886,"[[""This"", ""DT""], [""coalition"", ""NN""], [""succeeded"", ""VBD""], [""promising"", ""JJ""], [""change"", ""NN""], ["","", "",""], [""early"", ""JJ""], [""gestures"", ""NNS""], [""-"", "":""], [""dismissal"", ""NN""], [""shaky"", ""JJ""], [""judges"", ""NNS""], ["","", "",""], [""renewed"", ""VBN""], [""vigor"", ""NN""], [""investigation"", ""NN""], [""Goldenberg"", ""NNP""], [""scandal"", ""NN""], ["","", "",""], [""calls"", ""VBZ""], [""real"", ""JJ""], [""disclosure"", ""NN""], [""elected"", ""VBN""], [""officials"", ""NNS""], [""'"", ""POS""], [""personal"", ""JJ""], [""wealth"", ""NN""], [""-"", "":""], [""promising"", ""NN""], [""."", "".""]]"
603,But elections are not enough.,doc4.txt,83,neg,0.6886459632520163,0.3113540367479837,0.22198742936661764,"[[""But"", ""CC""], [""elections"", ""NNS""], [""enough"", ""RB""], [""."", "".""]]"
604,"In a true democracy, it is what happens between elections that is the true measure of how a government treats its people.",doc4.txt,84,pos,0.16046701904785032,0.8395329809521497,0.42387967799130494,"[[""In"", ""IN""], [""true"", ""JJ""], [""democracy"", ""NN""], ["","", "",""], [""happens"", ""VBZ""], [""elections"", ""NNS""], [""true"", ""JJ""], [""measure"", ""NN""], [""government"", ""NN""], [""treats"", ""NNS""], [""people"", ""NNS""], [""."", "".""]]"
605,"Today, we're starting to see that the Kenyan people want more than a simple changing of the guard, more than piecemeal reforms to a crisis that's crippling their country.",doc4.txt,85,pos,0.16934779160898294,0.830652208391017,0.2734601688829493,"[[""Today"", ""NN""], ["","", "",""], [""'re"", ""VBP""], [""starting"", ""VBG""], [""see"", ""VB""], [""Kenyan"", ""JJ""], [""people"", ""NNS""], [""want"", ""VBP""], [""simple"", ""JJ""], [""changing"", ""VBG""], [""guard"", ""NN""], ["","", "",""], [""piecemeal"", ""NN""], [""reforms"", ""NNS""], [""crisis"", ""NN""], [""'s"", ""POS""], [""crippling"", ""JJ""], [""country"", ""NN""], [""."", "".""]]"
606,"The Kenyan people are crying out for real change, and whether one voted orange or banana in last year's referendum, the message that many Kenyans seemed to be sending was one of dissatisfaction with the pace of reform, and real frustration with continued tolerance of corruption at high levels.",doc4.txt,86,pos,0.18178793270214144,0.8182120672978586,0.3892563556867719,"[[""The"", ""DT""], [""Kenyan"", ""NNP""], [""people"", ""NNS""], [""crying"", ""VBG""], [""real"", ""JJ""], [""change"", ""NN""], ["","", "",""], [""whether"", ""IN""], [""one"", ""CD""], [""voted"", ""VBD""], [""orange"", ""NN""], [""banana"", ""NN""], [""last"", ""JJ""], [""year"", ""NN""], [""'s"", ""POS""], [""referendum"", ""NN""], ["","", "",""], [""message"", ""NN""], [""many"", ""JJ""], [""Kenyans"", ""NNP""], [""seemed"", ""VBD""], [""sending"", ""VBG""], [""one"", ""CD""], [""dissatisfaction"", ""NN""], [""pace"", ""NN""], [""reform"", ""NN""], ["","", "",""], [""real"", ""JJ""], [""frustration"", ""NN""], [""continued"", ""VBD""], [""tolerance"", ""NN""], [""corruption"", ""NN""], [""high"", ""JJ""], [""levels"", ""NNS""], [""."", "".""]]"
607,And so we know that there is more work to be done - more reforms to be made.,doc4.txt,87,neg,0.5328274774287105,0.4671725225712894,0.18756868152444925,"[[""And"", ""CC""], [""know"", ""VB""], [""work"", ""NN""], [""done"", ""VBN""], [""-"", "":""], [""reforms"", ""NNS""], [""made"", ""VBN""], [""."", "".""]]"
608,"I don't have all the solutions or think that they'll be easy, but there are a few places that a country truly committed to reform could start.",doc4.txt,88,neg,0.6654196288018954,0.3345803711981045,0.1788461018584864,"[[""I"", ""PRP""], [""n't"", ""RB""], [""solutions"", ""NNS""], [""think"", ""VB""], [""'ll"", ""MD""], [""easy"", ""VB""], ["","", "",""], [""places"", ""NNS""], [""country"", ""NN""], [""truly"", ""RB""], [""committed"", ""JJ""], [""reform"", ""NN""], [""could"", ""MD""], [""start"", ""VB""], [""."", "".""]]"
609,We know that the temptation to take a bribe is greater when you're not making enough on the job.,doc4.txt,89,pos,0.2210971120709646,0.7789028879290354,0.2542085807120696,"[[""We"", ""PRP""], [""know"", ""VBP""], [""temptation"", ""JJ""], [""take"", ""VB""], [""bribe"", ""NN""], [""greater"", ""JJR""], [""'re"", ""VBP""], [""making"", ""VBG""], [""enough"", ""JJ""], [""job"", ""NN""], [""."", "".""]]"
610,"And we also know that the more people there are on the government payroll, the more likely it is that someone will be encouraged to take a bribe.",doc4.txt,90,pos,0.38818236549488505,0.611817634505115,0.3736481427833353,"[[""And"", ""CC""], [""also"", ""RB""], [""know"", ""VBP""], [""people"", ""NNS""], [""government"", ""NN""], [""payroll"", ""NN""], ["","", "",""], [""likely"", ""RB""], [""someone"", ""NN""], [""encouraged"", ""VBD""], [""take"", ""VB""], [""bribe"", ""NN""], [""."", "".""]]"
611,So if the government found ways to downsize the bureaucracy - to cut out the positions that aren't necessary or useful - it could use the extra money to increase the salary of other government officials.,doc4.txt,91,neutral,0.5909076376578526,0.4090923623421474,0.6021070138984851,"[[""So"", ""RB""], [""government"", ""NN""], [""found"", ""VBD""], [""ways"", ""NNS""], [""downsize"", ""VB""], [""bureaucracy"", ""NN""], [""-"", "":""], [""cut"", ""NN""], [""positions"", ""NNS""], [""n't"", ""RB""], [""necessary"", ""JJ""], [""useful"", ""JJ""], [""-"", "":""], [""could"", ""MD""], [""use"", ""VB""], [""extra"", ""JJ""], [""money"", ""NN""], [""increase"", ""NN""], [""salary"", ""JJ""], [""government"", ""NN""], [""officials"", ""NNS""], [""."", "".""]]"
612,"Of course, the best way to reduce bureaucracy and increase pay is to create more private sector jobs.",doc4.txt,92,neutral,0.19591658386023147,0.8040834161397685,0.6393592257280076,"[[""Of"", ""IN""], [""course"", ""NN""], ["","", "",""], [""best"", ""JJS""], [""way"", ""NN""], [""reduce"", ""VB""], [""bureaucracy"", ""NN""], [""increase"", ""NN""], [""pay"", ""NN""], [""create"", ""VBP""], [""private"", ""JJ""], [""sector"", ""NN""], [""jobs"", ""NNS""], [""."", "".""]]"
613,"And the way to create good jobs is when the rules of a society are transparent - when there's a clear and advertised set of laws and regulations regarding how to start a business, what it takes to own property, how to go about getting a loan - there is less of a chance that some corrupt bureaucrat will make up his own rules that suit only his interests.",doc4.txt,93,neutral,0.4012554651592741,0.5987445348407259,0.7442808991397252,"[[""And"", ""CC""], [""way"", ""NN""], [""create"", ""VBP""], [""good"", ""JJ""], [""jobs"", ""NNS""], [""rules"", ""NNS""], [""society"", ""VBP""], [""transparent"", ""JJ""], [""-"", "":""], [""'s"", ""POS""], [""clear"", ""JJ""], [""advertised"", ""VBN""], [""set"", ""VBN""], [""laws"", ""NNS""], [""regulations"", ""NNS""], [""regarding"", ""VBG""], [""start"", ""NN""], [""business"", ""NN""], ["","", "",""], [""takes"", ""VBZ""], [""property"", ""NN""], ["","", "",""], [""go"", ""VB""], [""getting"", ""VBG""], [""loan"", ""NN""], [""-"", "":""], [""less"", ""JJR""], [""chance"", ""NN""], [""corrupt"", ""JJ""], [""bureaucrat"", ""NNS""], [""make"", ""VBP""], [""rules"", ""NNS""], [""suit"", ""NN""], [""interests"", ""NNS""], [""."", "".""]]"
614,Clarifying these rules and focusing resources on building a judicial system that can enforce them and resolve disputes should be a primary goal of any government suffering from corruption.,doc4.txt,94,neutral,0.2475234600977292,0.7524765399022708,0.7987114446616231,"[[""Clarifying"", ""VBG""], [""rules"", ""NNS""], [""focusing"", ""VBG""], [""resources"", ""NNS""], [""building"", ""VBG""], [""judicial"", ""JJ""], [""system"", ""NN""], [""enforce"", ""NN""], [""resolve"", ""VB""], [""disputes"", ""NNS""], [""primary"", ""JJ""], [""goal"", ""NN""], [""government"", ""NN""], [""suffering"", ""VBG""], [""corruption"", ""NN""], [""."", "".""]]"
615,"In addition, we know that the more information the public is provided, the easier it will be for your Kenyan brothers and sisters out in the villages to evaluate whether they are being treated fairly by their public servants or not.",doc4.txt,95,neutral,0.4772547146514518,0.5227452853485482,0.9235179595318721,"[[""In"", ""IN""], [""addition"", ""NN""], ["","", "",""], [""know"", ""VB""], [""information"", ""NN""], [""public"", ""NN""], [""provided"", ""VBD""], ["","", "",""], [""easier"", ""JJR""], [""Kenyan"", ""NNP""], [""brothers"", ""NNS""], [""sisters"", ""NNS""], [""villages"", ""NNS""], [""evaluate"", ""VBP""], [""whether"", ""IN""], [""treated"", ""VBN""], [""fairly"", ""RB""], [""public"", ""JJ""], [""servants"", ""NNS""], [""."", "".""]]"
616,"Wealth declarations do little good if no one can access them, and accountability in government spending is not possible if no one knows how much was available and allocated to a given project in the first place.",doc4.txt,96,neutral,0.6718809794746511,0.328119020525349,0.6267818309957626,"[[""Wealth"", ""NNP""], [""declarations"", ""NNS""], [""little"", ""RB""], [""good"", ""JJ""], [""one"", ""CD""], [""access"", ""NN""], ["","", "",""], [""accountability"", ""JJ""], [""government"", ""NN""], [""spending"", ""NN""], [""possible"", ""JJ""], [""one"", ""CD""], [""knows"", ""VBZ""], [""much"", ""RB""], [""available"", ""JJ""], [""allocated"", ""VBD""], [""given"", ""VBN""], [""project"", ""NN""], [""first"", ""JJ""], [""place"", ""NN""], [""."", "".""]]"
617,"Finally, ethnic-based tribal politics has to stop.",doc4.txt,97,neutral,0.5505754376792522,0.4494245623207478,0.9695906741722471,"[[""Finally"", ""RB""], ["","", "",""], [""ethnic-based"", ""JJ""], [""tribal"", ""JJ""], [""politics"", ""NNS""], [""stop"", ""NN""], [""."", "".""]]"
618,"It is rooted in the bankrupt idea that the goal of politics or business is to funnel as much of the pie as possible to one's family, tribe, or circle with little regard for the public good.",doc4.txt,98,pos,0.4950010128823888,0.5049989871176113,0.2787074837042298,"[[""It"", ""PRP""], [""rooted"", ""VBD""], [""bankrupt"", ""JJ""], [""idea"", ""NN""], [""goal"", ""NN""], [""politics"", ""NNS""], [""business"", ""NN""], [""funnel"", ""RB""], [""much"", ""JJ""], [""pie"", ""NN""], [""possible"", ""JJ""], [""one"", ""NN""], [""'s"", ""POS""], [""family"", ""NN""], ["","", "",""], [""tribe"", ""NN""], ["","", "",""], [""circle"", ""NN""], [""little"", ""JJ""], [""regard"", ""JJ""], [""public"", ""JJ""], [""good"", ""NN""], [""."", "".""]]"
619,It stifles innovation and fractures the fabric of the society.,doc4.txt,99,neutral,0.29471657400314943,0.7052834259968506,0.5235892299797684,"[[""It"", ""PRP""], [""stifles"", ""VBZ""], [""innovation"", ""NN""], [""fractures"", ""NNS""], [""fabric"", ""JJ""], [""society"", ""NN""], [""."", "".""]]"
620,"Instead of opening businesses and engaging in commerce, people come to rely on patronage and payback as a means of advancing.",doc4.txt,100,neutral,0.3193576861397813,0.6806423138602187,0.5459940709516282,"[[""Instead"", ""RB""], [""opening"", ""VBG""], [""businesses"", ""NNS""], [""engaging"", ""VBG""], [""commerce"", ""NN""], ["","", "",""], [""people"", ""NNS""], [""come"", ""VBP""], [""rely"", ""RB""], [""patronage"", ""JJ""], [""payback"", ""NN""], [""means"", ""VBZ""], [""advancing"", ""VBG""], [""."", "".""]]"
621,"Instead of unifying the country to move forward on solving problems, it divides neighbor from neighbor.",doc4.txt,101,neutral,0.6585699718034808,0.34143002819651924,0.7787330628640564,"[[""Instead"", ""RB""], [""unifying"", ""JJ""], [""country"", ""NN""], [""move"", ""VB""], [""forward"", ""RB""], [""solving"", ""VBG""], [""problems"", ""NNS""], ["","", "",""], [""divides"", ""NNS""], [""neighbor"", ""VBP""], [""neighbor"", ""NN""], [""."", "".""]]"
622,"An accountable, transparent government can break this cycle.",doc4.txt,102,neutral,0.6496904070646814,0.3503095929353186,0.8968133225447742,"[[""An"", ""DT""], [""accountable"", ""JJ""], ["","", "",""], [""transparent"", ""JJ""], [""government"", ""NN""], [""break"", ""NN""], [""cycle"", ""NN""], [""."", "".""]]"
623,"When people are judged by merit, not connections, then the best and brightest can lead the country, people will work hard, and the entire economy will grow - everyone will benefit and more resources will be available for all, not just select groups.",doc4.txt,103,pos,0.33782878988623444,0.6621712101137656,0.4698153492086845,"[[""When"", ""WRB""], [""people"", ""NNS""], [""judged"", ""VBD""], [""merit"", ""NN""], ["","", "",""], [""connections"", ""NNS""], ["","", "",""], [""best"", ""JJS""], [""brightest"", ""JJS""], [""lead"", ""JJ""], [""country"", ""NN""], ["","", "",""], [""people"", ""NNS""], [""work"", ""VBP""], [""hard"", ""RB""], ["","", "",""], [""entire"", ""JJ""], [""economy"", ""NN""], [""grow"", ""SYM""], [""-"", "":""], [""everyone"", ""NN""], [""benefit"", ""JJ""], [""resources"", ""NNS""], [""available"", ""JJ""], ["","", "",""], [""select"", ""JJ""], [""groups"", ""NNS""], [""."", "".""]]"
624,"Of course, in the end, one of the strongest weapons your country has against corruption is the ability of you, the people, to stand up and speak out about the injustices you see.",doc4.txt,104,pos,0.2277032165528761,0.7722967834471239,0.4857219800492156,"[[""Of"", ""IN""], [""course"", ""NN""], ["","", "",""], [""end"", ""NN""], ["","", "",""], [""one"", ""CD""], [""strongest"", ""JJS""], [""weapons"", ""NNS""], [""country"", ""NN""], [""corruption"", ""NN""], [""ability"", ""NN""], ["","", "",""], [""people"", ""NNS""], ["","", "",""], [""stand"", ""VBP""], [""speak"", ""JJ""], [""injustices"", ""NNS""], [""see"", ""VBP""], [""."", "".""]]"
625,The Kenyan people are the ultimate guardians against abuses.,doc4.txt,105,neutral,0.3853610491255717,0.6146389508744283,0.5149942821650395,"[[""The"", ""DT""], [""Kenyan"", ""NNP""], [""people"", ""NNS""], [""ultimate"", ""JJ""], [""guardians"", ""NNS""], [""abuses"", ""NNS""], [""."", "".""]]"
626,"The world knows the names of Wangari Maathai and John Githongo, who are fighting against the insidious corruption that has weakened Kenya.",doc4.txt,106,neutral,0.2759280645385496,0.7240719354614504,0.9826963604322948,"[[""The"", ""DT""], [""world"", ""NN""], [""knows"", ""VBZ""], [""names"", ""NNS""], [""Wangari"", ""NNP""], [""Maathai"", ""NNP""], [""John"", ""NNP""], [""Githongo"", ""NNP""], ["","", "",""], [""fighting"", ""VBG""], [""insidious"", ""JJ""], [""corruption"", ""NN""], [""weakened"", ""VBD""], [""Kenya"", ""NNP""], [""."", "".""]]"
627,"But there are so many others, some of whom I'm meeting during my visit here - Betty Murungi, Ken Njau, Jane Onyango, Maina Kiai, Milly Odhiombo, and Hussein Khalid.",doc4.txt,107,pos,0.28641937300391085,0.7135806269960892,0.18120060068408006,"[[""But"", ""CC""], [""many"", ""JJ""], [""others"", ""NNS""], ["","", "",""], [""I"", ""PRP""], [""'m"", ""VBP""], [""meeting"", ""VBG""], [""visit"", ""NN""], [""-"", "":""], [""Betty"", ""NNP""], [""Murungi"", ""NNP""], ["","", "",""], [""Ken"", ""NNP""], [""Njau"", ""NNP""], ["","", "",""], [""Jane"", ""NNP""], [""Onyango"", ""NNP""], ["","", "",""], [""Maina"", ""NNP""], [""Kiai"", ""NNP""], ["","", "",""], [""Milly"", ""NNP""], [""Odhiombo"", ""NNP""], ["","", "",""], [""Hussein"", ""NNP""], [""Khalid"", ""NNP""], [""."", "".""]]"
628,"As well as numerous Kenyan men and women who have refused to pay bribes to get civil servants to perform their duties; the auditors and inspectors general who have done the job before them accurately and fairly, regardless of where the facts have led; the journalists who asked questions and pushed for answers when it may have been more lucrative to look the other way, or whip up a convenient fiction.",doc4.txt,108,neutral,0.40752346563968656,0.5924765343603134,0.8288329262794575,"[[""As"", ""IN""], [""well"", ""RB""], [""numerous"", ""JJ""], [""Kenyan"", ""NNP""], [""men"", ""NNS""], [""women"", ""NNS""], [""refused"", ""VBD""], [""pay"", ""NN""], [""bribes"", ""NNS""], [""get"", ""VBP""], [""civil"", ""JJ""], [""servants"", ""NNS""], [""perform"", ""JJ""], [""duties"", ""NNS""], ["";"", "":""], [""auditors"", ""NNS""], [""inspectors"", ""VBP""], [""general"", ""JJ""], [""done"", ""VBN""], [""job"", ""NN""], [""accurately"", ""RB""], [""fairly"", ""RB""], ["","", "",""], [""regardless"", ""RB""], [""facts"", ""VBZ""], [""led"", ""VBN""], ["";"", "":""], [""journalists"", ""NNS""], [""asked"", ""VBD""], [""questions"", ""NNS""], [""pushed"", ""VBN""], [""answers"", ""NNS""], [""may"", ""MD""], [""lucrative"", ""VB""], [""look"", ""VB""], [""way"", ""NN""], ["","", "",""], [""whip"", ""JJ""], [""convenient"", ""JJ""], [""fiction"", ""NN""], [""."", "".""]]"
