id,sentence,file_name,location
605,"Today, we're starting to see that the Kenyan people want more than a simple changing of the guard, more than piecemeal reforms to a crisis that's crippling their country.",doc4.txt,85
606,"The Kenyan people are crying out for real change, and whether one voted orange or banana in last year's referendum, the message that many Kenyans seemed to be sending was one of dissatisfaction with the pace of reform, and real frustration with continued tolerance of corruption at high levels.",doc4.txt,86
607,And so we know that there is more work to be done - more reforms to be made.,doc4.txt,87
608,"I don't have all the solutions or think that they'll be easy, but there are a few places that a country truly committed to reform could start.",doc4.txt,88
609,We know that the temptation to take a bribe is greater when you're not making enough on the job.,doc4.txt,89
610,"And we also know that the more people there are on the government payroll, the more likely it is that someone will be encouraged to take a bribe.",doc4.txt,90
611,So if the government found ways to downsize the bureaucracy - to cut out the positions that aren't necessary or useful - it could use the extra money to increase the salary of other government officials.,doc4.txt,91
612,"Of course, the best way to reduce bureaucracy and increase pay is to create more private sector jobs.",doc4.txt,92
613,"And the way to create good jobs is when the rules of a society are transparent - when there's a clear and advertised set of laws and regulations regarding how to start a business, what it takes to own property, how to go about getting a loan - there is less of a chance that some corrupt bureaucrat will make up his own rules that suit only his interests.",doc4.txt,93
614,Clarifying these rules and focusing resources on building a judicial system that can enforce them and resolve disputes should be a primary goal of any government suffering from corruption.,doc4.txt,94
615,"In addition, we know that the more information the public is provided, the easier it will be for your Kenyan brothers and sisters out in the villages to evaluate whether they are being treated fairly by their public servants or not.",doc4.txt,95
616,"Wealth declarations do little good if no one can access them, and accountability in government spending is not possible if no one knows how much was available and allocated to a given project in the first place.",doc4.txt,96
617,"Finally, ethnic-based tribal politics has to stop.",doc4.txt,97
618,"It is rooted in the bankrupt idea that the goal of politics or business is to funnel as much of the pie as possible to one's family, tribe, or circle with little regard for the public good.",doc4.txt,98
619,It stifles innovation and fractures the fabric of the society.,doc4.txt,99
620,"Instead of opening businesses and engaging in commerce, people come to rely on patronage and payback as a means of advancing.",doc4.txt,100
621,"Instead of unifying the country to move forward on solving problems, it divides neighbor from neighbor.",doc4.txt,101
622,"An accountable, transparent government can break this cycle.",doc4.txt,102
623,"When people are judged by merit, not connections, then the best and brightest can lead the country, people will work hard, and the entire economy will grow - everyone will benefit and more resources will be available for all, not just select groups.",doc4.txt,103
624,"Of course, in the end, one of the strongest weapons your country has against corruption is the ability of you, the people, to stand up and speak out about the injustices you see.",doc4.txt,104
625,The Kenyan people are the ultimate guardians against abuses.,doc4.txt,105
626,"The world knows the names of Wangari Maathai and John Githongo, who are fighting against the insidious corruption that has weakened Kenya.",doc4.txt,106
627,"But there are so many others, some of whom I'm meeting during my visit here - Betty Murungi, Ken Njau, Jane Onyango, Maina Kiai, Milly Odhiombo, and Hussein Khalid.",doc4.txt,107
628,"As well as numerous Kenyan men and women who have refused to pay bribes to get civil servants to perform their duties; the auditors and inspectors general who have done the job before them accurately and fairly, regardless of where the facts have led; the journalists who asked questions and pushed for answers when it may have been more lucrative to look the other way, or whip up a convenient fiction.",doc4.txt,108
629,"And then there are anonymous Kenyan whistleblowers who show us what is, so that we can all work together to demand what should be.",doc4.txt,109
630,"By rejecting the insulting idea that corruption is somehow a part of Kenyan culture, these heroes reveal the very opposite - they reveal a strength and integrity of character that can build a great country, a great future.",doc4.txt,110
631,"By focusing on building strong, independent institutions - like an anti-corruption commission with real authority - rather than cults of personality, they make a contribution to their country that will last longer than their own lives.",doc4.txt,111
632,They fight the fight of our time.,doc4.txt,112
633,"Looking out at this crowd of young people, I have faith that you will fight this fight too.",doc4.txt,113
634,"You will decide if your leaders will be held accountable, or if you will look the other way.",doc4.txt,114
635,You will decide if the standards and the rules will be the same for everyone - regardless of ethnicity or of wealth.,doc4.txt,115
636,"And you will determine the direction of this country in the 21st century - whether the hard work of the many is lost to the selfish desires of a few, or whether you build an open, honest, stronger Kenya where everyone rises together.",doc4.txt,116
637,This is the Kenya that so many who came before you envisioned - all those men and women who struggled and sacrificed and fought for the freedom you enjoy today.,doc4.txt,117
638,I know that honoring their memory and making that freedom real may seem like an impossible task - an effort bigger than you can imagine - but sometimes all it takes to move us there is doing what little you can to right the wrongs you see.,doc4.txt,118
639,"As I said at the outset, I did not know my father well - he returned to Kenya from America when I was still young.",doc4.txt,119
640,Since that time I have known him through stories - those my mother would tell and those I heard from my relatives here in Kenya on my last trip to this country.,doc4.txt,120
641,I know from these stories that my father was not a perfect man - that he made his share of mistakes and disappointed his share of people in his lifetime.,doc4.txt,121
642,"As our parents' children, we have the opportunity to learn from these mistakes and disappointments.",doc4.txt,122
643,We have the opportunity to muster the courage to fulfill the promise of our forefathers and lead our great nations towards a better future.,doc4.txt,123
644,In today's Kenya - a Kenya already more open and less repressive than in my father's day - it is that courage that will bring the reform so many of you so desperately want and deserve.,doc4.txt,124
645,"I wish all of you luck in finding this courage in the days and months to come, and I want you to know that as your ally, your friend, and your brother, I will be there to help in any way I can.",doc4.txt,125
646,Thank you.,doc4.txt,126
647,"Throughout American history, there have been moments that call on us to meet the challenges of an uncertain world, and pay whatever price is required to secure our freedom.",doc5.txt,0
648,"They are the soul-trying times our forbearers spoke of, when the ease of complacency and self-interest must give way to the more difficult task of rendering judgment on what is best for the nation and for posterity, and then acting on that judgment ?",doc5.txt,1
649,making the hard choices and sacrifices necessary to uphold our most deeply held values and ideals.,doc5.txt,2
650,This was true for those who went to Lexington and Concord.,doc5.txt,3
651,It was true for those who lie buried at Gettysburg.,doc5.txt,4
652,"It was true for those who built democracy’s arsenal to vanquish fascism, and who then built a series of alliances and a world order that would ultimately defeat communism.",doc5.txt,5
653,"And this has been true for those of us who looked on the rubble and ashes of 9/11, and made a solemn pledge that such an atrocity would never again happen on United States soil; that we would do whatever it took to hunt down those responsible, and use every tool at our disposal ?",doc5.txt,6
654,"diplomatic, economic, and military ?",doc5.txt,7
655,to root out both the agents of terrorism and the conditions that helped breed it.,doc5.txt,8
656,"In each case, what has been required to meet the challenges we face has been good judgment and clear vision from our leaders, and a fundamental seriousness and engagement on the part of the American people ?",doc5.txt,9
657,"a willingness on the part of each of us to look past what is petty and small and sensational, and look ahead to what is necessary and purposeful.",doc5.txt,10
658,"A few Tuesdays ago, the American people embraced this seriousness with regards to America’s policy in Iraq.",doc5.txt,11
659,"Americans were originally persuaded by the President to go to war in part because of the threat of weapons of mass destruction, and in part because they were told that it would help reduce the threat of international terrorism.",doc5.txt,12
660,Neither turned out to be true.,doc5.txt,13
661,"And now, after three long years of watching the same back and forth in Washington, the American people have sent a clear message that the days of using the war on terror as a political football are over.",doc5.txt,14
662,That policy-by-slogan will no longer pass as an acceptable form of debate in this country.,doc5.txt,15
663,"“Mission Accomplished,” “cut and run,” “stay the course” ?",doc5.txt,16
664,the American people have determined that all these phrases have become meaningless in the face of a conflict that grows more deadly and chaotic with each passing day ?,doc5.txt,17
665,a conflict that has only increased the terrorist threat it was supposed to help contain.,doc5.txt,18
666,"2,867 Americans have now died in this war.",doc5.txt,19
667,Thousands more have suffered wounds that will last a lifetime.,doc5.txt,20
668,Iraq is descending into chaos based on ethnic divisions that were around long before American troops arrived.,doc5.txt,21
669,The conflict has left us distracted from containing the world’s growing threats ?,doc5.txt,22
670,"in North Korea, in Iran, and in Afghanistan.",doc5.txt,23
671,And a report by our own intelligence agencies has concluded that al Qaeda is successfully using the war in Iraq to recruit a new generation of terrorists for its war on America.,doc5.txt,24
672,"These are serious times for our country, and with their votes two weeks ago, Americans demanded a feasible strategy with defined goals in Iraq ?",doc5.txt,25
673,"a strategy no longer driven by ideology and politics, but one that is based on a realistic assessment of the sobering facts on the ground and our interests in the region.",doc5.txt,26
674,"This kind of realism has been missing since the very conception of this war, and it is what led me to publicly oppose it in 2002.",doc5.txt,27
675,"The notion that Iraq would quickly and easily become a bulwark of flourishing democracy in the Middle East was not a plan for victory, but an ideological fantasy.",doc5.txt,28
676,"I said then and believe now that Saddam Hussein was a ruthless dictator who craved weapons of mass destruction but posed no imminent threat to the United States; that a war in Iraq would harm, not help, our efforts to defeat al Qaeda and finish the job in Afghanistan; and that an invasion would require an occupation of undetermined length, at undetermined cost, with undetermined consequences.",doc5.txt,29
677,"Month after month, and then year after year, I’ve watched with a heavy heart as my deepest suspicions about this war’s conception have been confirmed and exacerbated in its disastrous implementation.",doc5.txt,30
678,"No matter how bad it gets, we are told to wait, and not ask questions.",doc5.txt,31
679,We have been assured that the insurgency is in its last throes.,doc5.txt,32
680,"We have been told that progress is just around the corner, and that when the Iraqis stand up, we will be able to stand down.",doc5.txt,33
681,"Last week, without a trace of irony, the President even chose Vietnam as the backdrop for remarks counseling “patience” with his policies in Iraq.",doc5.txt,34
682,"When I came here and gave a speech on this war a year ago, I suggested that we begin to move towards a phased redeployment of American troops from Iraqi soil.",doc5.txt,35
683,"At that point, seventy-five U.S.",doc5.txt,36
684,"Senators, Republican and Democrat, including myself, had also voted in favor of a resolution demanding that 2006 be a year of significant transition in Iraq.",doc5.txt,37
685,What we have seen instead is a year of significant deterioration.,doc5.txt,38
686,"A year in which well-respected Republicans like John Warner, former Administration officials like Colin Powell, generals who have served in Iraq, and intelligence experts have all said that what we are doing is not working.",doc5.txt,39
687,A year that is ending with an attempt by the bipartisan Iraq Study Group to determine what can be done about a country that is quickly spiraling out of control.,doc5.txt,40
688,"According to our own Pentagon, the situation on the ground is now pointing towards chaos.",doc5.txt,41
689,"Sectarian violence has reached an all-time high, and 365,000 Iraqis have fled their homes since the bombing of a Shia mosque in Samarra last February.",doc5.txt,42
690,"300,000 Iraqi security forces have supposedly been recruited and trained over the last two years, and yet American troop levels have not been reduced by a single soldier.",doc5.txt,43
691,"The addition of 4,000 American troops in Baghdad has not succeeded in securing that increasingly perilous city.",doc5.txt,44
692,And polls show that almost two-thirds of all Iraqis now sympathize with attacks on American soldiers.,doc5.txt,45
693,Prime Minister Maliki is not making our job easier.,doc5.txt,46
694,"In just the past three weeks, he has ?",doc5.txt,47
695,and I’m quoting from a New York Times article here ?,doc5.txt,48
696,"“rejected the notion of an American ‘timeline’ for action on urgent Iraqi political issues; ordered American commanders to lift checkpoints they had set up around the Shiite district of Sadr City to hunt for a kidnapped American soldier and a fugitive Shiite death squad leader; and blamed the Americans for the deteriorating security situation in Iraq.”
This is now the reality of Iraq.",doc5.txt,49
697,"Now, I am hopeful that the Iraq Study Group emerges next month with a series of proposals around which we can begin to build a bipartisan consensus.",doc5.txt,50
698,I am committed to working with this White House and any of my colleagues in the months to come to craft such a consensus.,doc5.txt,51
699,And I believe that it remains possible to salvage an acceptable outcome to this long and misguided war.,doc5.txt,52
700,But it will not be easy.,doc5.txt,53
701,For the fact is that there are no good options left in this war.,doc5.txt,54
702,There are no options that do not carry significant risks.,doc5.txt,55
703,"And so the question is not whether there is some magic formula for success, or guarantee against failure, in Iraq.",doc5.txt,56
704,"Rather, the question is what strategies, imperfect though they may be, are most likely to achieve the best outcome in Iraq, one that will ultimately put us on a more effective course to deal with international terrorism, nuclear proliferation, and other critical threats to our security.",doc5.txt,57
705,What is absolutely clear is that it is not enough for the President to respond to Iraq’s reality by saying that he is “open to” or “interested in” new ideas while acting as if all that’s required is doing more of the same.,doc5.txt,58
706,It is not enough for him to simply lay out benchmarks for progress with no consequences attached for failing to meet them.,doc5.txt,59
707,And it is not enough for the President to tell us that victory in this war is simply a matter of American resolve.,doc5.txt,60
708,The American people have been extraordinarily resolved.,doc5.txt,61
709,They have seen their sons and daughters killed or wounded in the streets of Fallujah.,doc5.txt,62
710,They have spent hundreds of billions of their hard-earned dollars on this effort ?,doc5.txt,63
711,money that could have been devoted to strengthening our homeland security and our competitive standing as a nation.,doc5.txt,64
712,"No, it has not been a failure of resolve that has led us to this chaos, but a failure of strategy ?",doc5.txt,65
713,and that strategy must change.,doc5.txt,66
714,"It may be politically advantageous for the President to simply define victory as staying and defeat as leaving, but it prevents a serious conversation about the realistic objectives we can still achieve in Iraq.",doc5.txt,67
715,Dreams of democracy and hopes for a perfect government are now just that ?,doc5.txt,68
716,dreams and hopes.,doc5.txt,69
717,We must instead turn our focus to those concrete objectives that are possible to attain ?,doc5.txt,70
718,"namely, preventing Iraq from becoming what Afghanistan once was, maintaining our influence in the Middle East, and forging a political settlement to stop the sectarian violence so that our troops can come home.",doc5.txt,71
719,There is no reason to believe that more of the same will achieve these objectives in Iraq.,doc5.txt,72
720,"And, while some have proposed escalating this war by adding thousands of more troops, there is little reason to believe that this will achieve these results either.",doc5.txt,73
721,"It’s not clear that these troop levels are sustainable for a significant period of time, and according to our commanders on the ground, adding American forces will only relieve the Iraqis from doing more on their own.",doc5.txt,74
722,"Moreover, without a coherent strategy or better cooperation from the Iraqis, we would only be putting more of our soldiers in the crossfire of a civil war.",doc5.txt,75
723,Let me underscore this point.,doc5.txt,76
724,"The American soldiers I met when I traveled to Iraq this year were performing their duties with bravery, with brilliance, and without question.",doc5.txt,77
725,They are doing so today.,doc5.txt,78
726,"They have battled insurgents, secured cities, and maintained some semblance of order in Iraq.",doc5.txt,79
727,"But even as they have carried out their responsibilities with excellence and valor, they have also told me that there is no military solution to this war.",doc5.txt,80
728,"Our troops can help suppress the violence, but they cannot solve its root causes.",doc5.txt,81
729,"And all the troops in the world won’t be able to force Shia, Sunni, and Kurd to sit down at a table, resolve their differences, and forge a lasting peace.",doc5.txt,82
730,I have long said that the only solution in Iraq is a political one.,doc5.txt,83
731,"To reach such a solution, we must communicate clearly and effectively to the factions in Iraq that the days of asking, urging, and waiting for them to take control of their own country are coming to an end.",doc5.txt,84
732,"No more coddling, no more equivocation.",doc5.txt,85
733,Our best hope for success is to use the tools we have ?,doc5.txt,86
734,"military, financial, diplomatic ?",doc5.txt,87
735,to pressure the Iraqi leadership to finally come to a political agreement between the warring factions that can create some sense of stability in the country and bring this conflict under control.,doc5.txt,88
736,The first part of this strategy begins by exerting the greatest leverage we have on the Iraqi government ?,doc5.txt,89
737,a phased redeployment of U.S. troops from Iraq on a timetable that would begin in four to six months.,doc5.txt,90
738,"When I first advocated steps along these lines over a year ago, I had hoped that this phased redeployment could begin by the end of 2006.",doc5.txt,91
739,"Such a timetable may now need to begin in 2007, but begin it must.",doc5.txt,92
740,For only through this phased redeployment can we send a clear message to the Iraqi factions that the U.S. is not going to hold together this country indefinitely ?,doc5.txt,93
741,that it will be up to them to form a viable government that can effectively run and secure Iraq.,doc5.txt,94
742,Let me be more specific.,doc5.txt,95
743,The President should announce to the Iraqi people that our policy will include a gradual and substantial reduction in U.S. forces.,doc5.txt,96
744,He should then work with our military commanders to map out the best plan for such a redeployment and determine precise levels and dates.,doc5.txt,97
745,"When possible, this should be done in consultation with the Iraqi government ?",doc5.txt,98
746,but it should not depend on Iraqi approval.,doc5.txt,99
747,I am not suggesting that this timetable be overly-rigid.,doc5.txt,100
748,"We cannot compromise the safety of our troops, and we should be willing to adjust to realities on the ground.",doc5.txt,101
749,The redeployment could be temporarily suspended if the parties in Iraq reach an effective political arrangement that stabilizes the situation and they offer us a clear and compelling rationale for maintaining certain troop levels.,doc5.txt,102
750,"Moreover, it could be suspended if at any point U.S. commanders believe that a further reduction would put American troops in danger.",doc5.txt,103
751,Drawing down our troops in Iraq will allow us to redeploy additional troops to Northern Iraq and elsewhere in the region as an over-the-horizon force.,doc5.txt,104
752,"This force could help prevent the conflict in Iraq from becoming a wider war, consolidate gains in Northern Iraq, reassure allies in the Gulf, allow our troops to strike directly at al Qaeda wherever it may exist, and demonstrate to international terrorist organizations that they have not driven us from the region.",doc5.txt,105
753,"Perhaps most importantly, some of these troops could be redeployed to Afghanistan, where our lack of focus and commitment of resources has led to an increasing deterioration of the security situation there.",doc5.txt,106
754,"The President’s decision to go to war in Iraq has had disastrous consequences for Afghanistan -- we have seen a fierce Taliban offensive, a spike in terrorist attacks, and a narcotrafficking problem spiral out of control.",doc5.txt,107
755,"Instead of consolidating the gains made by the Karzai government, we are backsliding towards chaos.",doc5.txt,108
756,"By redeploying from Iraq to Afghanistan, we will answer NATO’s call for more troops and provide a much-needed boost to this critical fight against terrorism.",doc5.txt,109
757,"As a phased redeployment is executed, the majority of the U.S. troops remaining in Iraq should be dedicated to the critical, but less visible roles, of protecting logistics supply points, critical infrastructure, and American enclaves like the Green Zone, as well as acting as a rapid reaction force to respond to emergencies and go after terrorists.",doc5.txt,110
758,"In such a scenario, it is conceivable that a significantly reduced U.S. force might remain in Iraq for a more extended period of time.",doc5.txt,111
759,But only if U.S. commanders think such a force would be effective; if there is substantial movement towards a political solution among Iraqi factions; if the Iraqi government showed a serious commitment to disbanding the militias; and if the Iraqi government asked us ?,doc5.txt,112
760,in a public and unambiguous way ?,doc5.txt,113
761,for such continued support.,doc5.txt,114
762,"We would make clear in such a scenario that the United States would not be maintaining permanent military bases in Iraq, but would do what was necessary to help prevent a total collapse of the Iraqi state and further polarization of Iraqi society.",doc5.txt,115
763,Such a reduced but active presence will also send a clear message to hostile countries like Iran and Syria that we intend to remain a key player in this region.,doc5.txt,116
764,"The second part of our strategy should be to couple this phased redeployment with a more effective plan that puts the Iraqi security forces in the lead, intensifies and focuses our efforts to train those forces, and expands the numbers of our personnel ?",doc5.txt,117
765,especially special forces ?,doc5.txt,118
766,who are deployed with Iraqi as units advisers.,doc5.txt,119
767,An increase in the quality and quantity of U.S. personnel in training and advisory roles can guard against militia infiltration of Iraqi units; develop the trust and goodwill of Iraqi soldiers and the local populace; and lead to better intelligence while undercutting grassroots support for the insurgents.,doc5.txt,120
768,Let me emphasize one vital point ?,doc5.txt,121
769,any U.S. strategy must address the problem of sectarian militias in Iraq.,doc5.txt,122
770,"In the absence of a genuine commitment on the part of all of the factions in Iraq to deal with this issue, it is doubtful that a unified Iraqi government can function for long, and it is doubtful that U.S. forces, no matter how large, can prevent an escalation of widespread sectarian killing.",doc5.txt,123
771,"Of course, in order to convince the various factions to embark on the admittedly difficult task of disarming their militias, the Iraqi government must also make headway on reforming the institutions that support the military and the police.",doc5.txt,124
772,"We can teach the soldiers to fight and police to patrol, but if the Iraqi government will not properly feed, adequately pay, or provide them with the equipment they need, they will continue to desert in large numbers, or maintain fealty only to their religious group rather than the national government.",doc5.txt,125
773,The security forces have to be far more inclusive ?,doc5.txt,126
774,standing up an army composed mainly of Shiites and Kurds will only cause the Sunnis to feel more threatened and fight even harder.,doc5.txt,127
775,The third part of our strategy should be to link continued economic aid in Iraq with the existence of tangible progress toward a political settlement.,doc5.txt,128
776,"So far, Congress has given the Administration unprecedented flexibility in determining how to spend more than $20 billion dollars in Iraq.",doc5.txt,129
777,"But instead of effectively targeting this aid, we have seen some of the largest waste, fraud, and abuse of foreign aid in American history.",doc5.txt,130
778,"Today, the Iraqi landscape is littered with ill-conceived, half-finished projects that have done almost nothing to help the Iraqi people or stabilize the country.",doc5.txt,131
779,"This must end in the next session of Congress, when we reassert our authority to oversee the management of this war.",doc5.txt,132
780,This means no more bloated no-bid contracts that cost the taxpayers millions in overhead and administrative expenses.,doc5.txt,133
781,We need to continue to provide some basic reconstruction funding that will be used to put Iraqis to work and help our troops stabilize key areas.,doc5.txt,134
782,But we need to also move towards more condition-based aid packages where economic assistance is contingent upon the ability of Iraqis to make measurable progress on reducing sectarian violence and forging a lasting political settlement.,doc5.txt,135
783,"Finally, we have to realize that the entire Middle East has an enormous stake in the outcome of Iraq, and we must engage neighboring countries in finding a solution.",doc5.txt,136
784,"This includes opening dialogue with both Syria and Iran, an idea supported by both James Baker and Robert Gates.",doc5.txt,137
785,"We know these countries want us to fail, and we should remain steadfast in our opposition to their support of terrorism and Iran’s nuclear ambitions.",doc5.txt,138
786,"But neither Iran nor Syria want to see a security vacuum in Iraq filled with chaos, terrorism, refugees, and violence, as it could have a destabilizing effect throughout the entire region ?",doc5.txt,139
787,and within their own countries.,doc5.txt,140
788,"And so I firmly believe that we should convene a regional conference with the Iraqis, Saudis, Iranians, Syrians, the Turks, Jordanians, the British and others.",doc5.txt,141
789,"The goal of this conference should be to get foreign fighters out of Iraq, prevent a further descent into civil war, and push the various Iraqi factions towards a political solution.",doc5.txt,142
790,Make no mistake ?,doc5.txt,143
791,"if the Iranians and Syrians think they can use Iraq as another Afghanistan or a staging area from which to attack Israel or other countries, they are badly mistaken.",doc5.txt,144
792,It is in our national interest to prevent this from happening.,doc5.txt,145
793,"We should also make it clear that, even after we begin to drawdown forces, we will still work with our allies in the region to combat international terrorism and prevent the spread of weapons of mass destruction.",doc5.txt,146
794,It is simply not productive for us not to engage in discussions with Iran and Syria on an issue of such fundamental importance to all of us.,doc5.txt,147
795,This brings me to a set of broader points.,doc5.txt,148
796,"As we change strategy in Iraq, we should also think about what Iraq has taught us about America’s strategy in the wider struggle against rogue threats and international terrorism.",doc5.txt,149
797,Many who supported the original decision to go to war in Iraq have argued that it has been a failure of implementation.,doc5.txt,150
798,But I have long believed it has also been a failure of conception ?,doc5.txt,151
799,that the rationale behind the war itself was misguided.,doc5.txt,152
800,"And so going forward, I believe there are strategic lessons to be learned from this as we continue to confront the new threats of this new century.",doc5.txt,153
801,The first is that we should be more modest in our belief that we can impose democracy on a country through military force.,doc5.txt,154
802,"In the past, it has been movements for freedom from within tyrannical regimes that have led to flourishing democracies; movements that continue today.",doc5.txt,155
803,"This doesn’t mean abandoning our values and ideals; wherever we can, it’s in our interest to help foster democracy through the diplomatic and economic resources at our disposal.",doc5.txt,156
804,"But even as we provide such help, we should be clear that the institutions of democracy ?",doc5.txt,157
805,"free markets, a free press, a strong civil society ?",doc5.txt,158
806,"cannot be built overnight, and they cannot be built at the end of a barrel of a gun.",doc5.txt,159
807,And so we must realize that the freedoms FDR once spoke of ?,doc5.txt,160
808,especially freedom from want and freedom from fear ?,doc5.txt,161
809,do not just come from deposing a tyrant and handing out ballots; they are only realized once the personal and material security of a people is ensured as well.,doc5.txt,162
810,"The second lesson is that in any conflict, it is not enough to simply plan for war; you must also plan for success.",doc5.txt,163
811,Much has been written about how the military invasion of Iraq was planned without any thought to what political situation we would find after Baghdad fell.,doc5.txt,164
812,Such lack of foresight is simply inexcusable.,doc5.txt,165
813,"If we commit our troops anywhere in the world, it is our solemn responsibility to define their mission and formulate a viable plan to fulfill that mission and bring our troops home.",doc5.txt,166
814,"The final lesson is that in an interconnected world, the defeat of international terrorism ?",doc5.txt,167
815,"and most importantly, the prevention of these terrorist organizations from obtaining weapons of mass destruction -- will require the cooperation of many nations.",doc5.txt,168
816,We must always reserve the right to strike unilaterally at terrorists wherever they may exist.,doc5.txt,169
817,"But we should know that our success in doing so is enhanced by engaging our allies so that we receive the crucial diplomatic, military, intelligence, and financial support that can lighten our load and add legitimacy to our actions.",doc5.txt,170
818,"This means talking to our friends and, at times, even our enemies.",doc5.txt,171
819,We need to keep these lessons in mind as we think about the broader threats America now faces ?,doc5.txt,172
820,threats we haven’t paid nearly enough attention to because we have been distracted in Iraq.,doc5.txt,173
821,"The National Intelligence Estimate, which details how we’re creating more terrorists in Iraq than we’re defeating, is the most obvious example of how the war is hurting our efforts in the larger battle against terrorism.",doc5.txt,174
822,But there are many others.,doc5.txt,175
823,"The overwhelming presence of our troops, our intelligence, and our resources in Iraq has stretched our military to the breaking point and distracted us from the growing threats of a dangerous world.",doc5.txt,176
824,"The Chairman of the Joint Chiefs recently said that if a conflict arose in North Korea, we’d have to largely rely on the Navy and Air Force to take care of it, since the Army and Marines are engaged elsewhere.",doc5.txt,177
825,"In my travels to Africa, I have seen weak governments and broken societies that can be exploited by al Qaeda.",doc5.txt,178
826,"And on a trip to the former Soviet Union, I have seen the biological and nuclear weapons terrorists could easily steal while the world looks the other way.",doc5.txt,179
827,There is one other place where our mistakes in Iraq have cost us dearly ?,doc5.txt,180
828,and that is the loss of our government’s credibility with the American people.,doc5.txt,181
829,"According to a Pew survey, 42% of Americans now agree with the statement that the U.S. should ""mind its own business internationally and let other countries get along the best they can on their own.”
We cannot afford to be a country of isolationists right now.",doc5.txt,182
830,"9/11 showed us that try as we might to ignore the rest of the world, our enemies will no longer ignore us.",doc5.txt,183
831,"And so we need to maintain a strong foreign policy, relentless in pursuing our enemies and hopeful in promoting our values around the world.",doc5.txt,184
832,"But to guard against isolationist sentiments in this country, we must change conditions in Iraq and the policy that has characterized our time there ?",doc5.txt,185
833,a policy based on blind hope and ideology instead of fact and reality.,doc5.txt,186
834,Americans called for this more serious policy a few Tuesdays ago.,doc5.txt,187
835,It’s time that we listen to their concerns and win back their trust.,doc5.txt,188
836,I spoke here a year ago and delivered a message about Iraq that was similar to the one I did today.,doc5.txt,189
837,I refuse to accept the possibility that I will have to come back a year from now and say the same thing.,doc5.txt,190
838,There have been too many speeches.,doc5.txt,191
839,There have been too many excuses.,doc5.txt,192
840,"There have been too many flag-draped coffins, and there have been too many heartbroken families.",doc5.txt,193
841,The time for waiting in Iraq is over.,doc5.txt,194
842,It is time to change our policy.,doc5.txt,195
843,It is time to give Iraqis their country back.,doc5.txt,196
844,And it is time to refocus America’s efforts on the wider struggle yet to be won.,doc5.txt,197
845,Thank you.,doc5.txt,198
846, Good morning.,doc6.txt,0
847,"As some of you know, Senator Lugar and I recently traveled to Russia, Ukraine, and Azerbaijan to witness firsthand both the progress we're making in securing the world's most dangerous weapons, as well as the serious challenges that lie ahead.",doc6.txt,1
848,"Now, few people understand these challenges better than the co-founder of the Cooperative Threat Reduction Program, Dick Lugar, and this is something that became particularly clear to me during one incident on the trip.",doc6.txt,2
849,"We were in Ukraine, visiting a pathogen laboratory in Kiev.",doc6.txt,3
850,"This is a city of two and a half million, and in a non-descript building right in the middle of town stood this facility that once operated on the fringes of the Soviet biological weapons program.",doc6.txt,4
851,"We entered through no fences or discernible security, and once we did, we found ourselves in a building with open first-floor windows and padlocks that many of us would not use to secure our own luggage.",doc6.txt,5
852,Our guide then brought us right up to what looked like a mini-refrigerator.,doc6.txt,6
853,"Inside, staring right at us, were rows upon rows of test tubes.",doc6.txt,7
854,"She picked them up, clanked them around, and we listened to the translator explain what she was saying.",doc6.txt,8
855,"Some of the tubes, he said, were filled with anthrax.",doc6.txt,9
856,"Others, the plague.",doc6.txt,10
857,"At this point I turned around and said ""Hey, where's Lugar?",doc6.txt,11
858,"Doesn't he want to see this?""",doc6.txt,12
859,"I found him standing about fifteen feet away, all the way in the back of the room.",doc6.txt,13
860,"He looked at me and said, ""Been there, done that.""",doc6.txt,14
861,"Of course, Dick has been there and he has done that, and thanks to the Cooperative Threat Reduction Programs he co-founded with Senator Sam Nunn, we've made amazing progress in finding, securing, and guarding some of the deadliest weapons that were left scattered throughout the former Soviet Union after the Cold War.",doc6.txt,15
862,But this is one story that shows our job is far from finished at a time when demand for these weapons has never been greater.,doc6.txt,16
863,"Right now, rogue states and despotic regimes are looking to begin or accelerate their own nuclear programs.",doc6.txt,17
864,"And as we speak, members of Al Qaeda and other terrorists organizations are aggressively pursuing weapons of mass destruction, which they would use without hesitation.",doc6.txt,18
865,We've heard the horror stories - attempts by rogue states to recruit former Soviet weapons scientists; terrorists shopping for weapons grade materials on the black market.,doc6.txt,19
866,Some weapons experts believe that terrorists are likely to find enough fissile material to build a bomb in the next ten years - and we can imagine with horror what the world will be like if they succeed.,doc6.txt,20
867,"Today, experts tell us that we're in a race against time to prevent this scenario from unfolding.",doc6.txt,21
868,"And that is why the nuclear, chemical, and biological weapons within the borders of the former Soviet Union represent the greatest threat to the security of the United States - a threat we need to think seriously and intelligently about in the months to come.",doc6.txt,22
869,"Fortunately, the success of Cooperative Threat Reduction - especially in securing nuclear weapons - serves as a model of how we can do this.",doc6.txt,23
870,"And so the question we need to be asking ourselves today is, what is the future of this program?",doc6.txt,24
871,"With the situation in Russia and the rest of the former Soviet Union so drastically different than it was in 1991, or even in 1996 or 2001, what must we do to effectively confront this threat in the days and years to come?",doc6.txt,25
872,"The answers to these questions will require sustained involvement by the Executive Branch, Congress, non-governmental organizations, and the international community.",doc6.txt,26
